best_place_to_work,company_anual_budget,company_month_budget,company_value,company_value_no_abbreviate,contact_email,continent,country,employee_count,employee_satisfaction,glassdoor_clasification,hiring,id,industry,min_work_hour,name,open_projects,phone_number,province,remote_friendly,rest_days,salary_anual_budget,salary_anual_budget_percentage,size_category,total_work_hours,url_best_place_to_work,work_days
true,2568512.31,183465.165,12.23M,12231011.0,traverseideas@falsegmail.com,África,Western Sahara,65,24%,3.68,true,432,Construction,10,Traverse Ideas,294.0,+966 930-268-5340,Severnaya Osetiya,false,7,3057752.75,25%,small,40,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,4
false,223907464.128,18658955.344,486.76M,486755356.8,wavelengthmedia@falsegmail.com,África,Uganda,1168,23%,2.34,true,433,Food & Beverage,13,Wavelength Media,1928.0,+998 850-716-8567,Maldonado,true,12,146026607.04,30%,large,65,,5
false,1005572.6266666667,77351.74051282051,3.05M,3047189.777777778,momentumpulse@falsegmail.com,América,Argentina,67,19%,2.36,true,434,Technology,7,Momentum Pulse,165.0,+54 656-927-7594,Catamarca,true,3,670381.7511111111,22%,small,35,,5
true,3578951614.4,255639401.02857143,12.78B,12781970051.428572,noblekernel@falsegmail.com,América,Venezuela,13372,21%,4.34,false,435,Hospitality,8,Noble Kernel,40694.0,+84 990-519-5097,Mien Nui Va Trung Du,true,2,4090230416.457143,32%,extra,40,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,5
true,11403332.623999998,877179.4326153845,33.54M,33539213.599999998,bluemind@falsegmail.com,Asia,Monaco,82,-12%,2.68,false,436,Legal Services,6,Blue Mind,90.0,+52 671-795-7564,not data yet,true,3,10397156.215999998,31%,medium,84,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,14
true,242242356.21714288,26915817.35746032,712.48M,712477518.2857143,driftsolarflare@falsegmail.com,América,Venezuela,1073,38%,5.39,false,437,Nonprofit,7,Drift Solar Flare,2766.0,+84 624-906-5164,Dong Nam Bo,true,3,149620278.84,21%,large,56,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,8
true,7288347.9375,662577.0852272727,20.82M,20823851.25,deepradius@falsegmail.com,América,Mexico,67,31%,3.52,true,438,Agriculture,11,Deep Radius,289.0,+262 717-758-9022,Grevenmacher,false,11,5205962.8125,25%,medium,77,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,7
false,156637.54285714286,15663.754285714287,435.10K,435104.28571428574,nextaxis@falsegmail.com,Australia y Oceanía,Papua New Guinea,10,1%,1.63,true,439,Technology,10,Next Axis,29.0,+351 552-221-3712,Chiriquí,false,9,143584.4142857143,33%,micro,90,,9
false,3843928.4,349448.0363636364,9.61M,9609821.0,kineticcloud@falsegmail.com,Europa,Portugal,104,67%,5.29,false,440,Transportation,3,Kinetic Cloud,433.0,+7 969-512-2990,Konin,true,2,2402455.25,25%,medium,15,,5
false,181139829408.7,20126647712.077778,787.56B,787564475690.0,pulsesoft@falsegmail.com,América,Chile,41810,-7%,3.8,true,441,Aerospace,7,Pulse Soft,105048.0,+1 601-632-7095,Valparaíso,false,2,110259026596.6,14%,global,70,,10
true,234265999.0875,26029555.454166666,755.70M,755696771.25,riseinnovation@falsegmail.com,Europa,Germany,1010,68%,5.11,false,442,Food & Beverage,12,Rise Innovation,4193.0,+355 815-177-4008,Berlin,false,13,324949611.6375,43%,extra,96,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,8
false,146901.80399999997,16322.422666666664,349.77K,349766.19999999995,luxeventures@falsegmail.com,Australia y Oceanía,French Polynesia,7,27%,2.67,false,443,Telecommunications,12,Luxe Ventures,13.0,+00 213-448-4907,Ucayali,true,4,52464.92999999999,15%,micro,36,,3
true,7805.173333333332,867.2414814814814,24.39K,24391.166666666664,ruraldistribution@falsegmail.com,África,Uganda,1,-21%,3.83,false,444,Manufacturing,4,Rural Distribution,2.0,+998 651-259-2688,San José,true,2,5609.968333333332,23%,micro,52,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,13
true,91024.98,7001.921538461538,211.69K,211686.0,imrapidfire@falsegmail.com,Europa,Latvia,10,19%,2.84,true,445,Construction,9,Im Rapid Fire,36.0,+223 1-516-1683,Latviya,true,5,71973.24,34%,micro,72,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,8
false,7972661.424,569475.816,30.66M,30664082.4,glidegreenleaf@falsegmail.com,Europa,Svalbard and Jan Mayen,147,11%,4.46,false,446,Manufacturing,8,Glide Green Leaf,695.0,+66 46-913-8927,Nidwalden,true,2,10732428.84,35%,medium,56,,7
true,31882337.652000003,2452487.511692308,96.61M,96613144.4,myoceanbreeze@falsegmail.com,Europa,Latvia,223,-24%,1.03,true,447,Legal Services,13,My Ocean Breeze,968.0,+223 788-156-8889,Latviya,true,3,26085548.988,27%,medium,78,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,6
true,1629617912.122222,116401279.43730156,3.97B,3974677834.444444,yieldhaven@falsegmail.com,América,Canada,3695,-10%,3.32,false,448,Energy,8,Yield Haven,18090.0,+855 885-809-3405,Northwest Territories,false,1,635948453.511111,16%,extra,80,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,10
false,14621704.722222224,1329245.883838384,35.66M,35662694.44444445,eastpower@falsegmail.com,África,Uganda,170,62%,4.99,true,449,Agriculture,12,East Power,804.0,+998 195-586-9989,Colonia,false,13,7845792.777777779,22%,medium,48,,4
true,4181251.3911111113,321634.72239316243,9.72M,9723840.444444444,quasarwhisperwind@falsegmail.com,África,Western Sahara,94,0%,2.12,false,450,Nonprofit,4,Quasar Whisper Wind,313.0,+966 937-331-6793,Krasnoyarskii krai,false,5,1555814.471111111,16%,medium,40,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,10
false,542867780483.2285,60318642275.914276,2.86T,2857198844648.5713,bluesolutions@falsegmail.com,África,Réunion,459370,39%,5.01,false,451,Telecommunications,10,Blue Solutions,996859.0,+1 784 565-338-3216,La Vega,true,6,1142879537859.4285,40%,global,60,,6
false,4846602958.955999,346185925.63971424,14.69B,14686675633.199999,ecocode@falsegmail.com,Asia,Monaco,13166,13%,2.82,false,452,Legal Services,7,Eco Code,36655.0,+52 481-643-3697,not data yet,false,5,3231068639.3039994,22%,extra,49,,7
true,70262753.75,5018768.125,281.05M,281051015.0,eastlunarlight@falsegmail.com,América,Mexico,490,29%,4.82,false,453,Energy,5,East Lunar Light,1557.0,+262 215-319-8148,Diekirch,false,3,115230916.15,41%,large,40,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,8
false,562947.2000000001,43303.630769230775,1.61M,1608420.5714285716,nexuswhisperwind@falsegmail.com,África,Western Sahara,19,19%,3.63,true,454,Transportation,9,Nexus Whisper Wind,48.0,+966 732-811-6320,Vladimirskaya obl.,false,3,514694.5828571429,32%,small,72,,8
true,1567475385.8528574,120575029.68098903,8.25B,8249870451.857143,sparkcloud@falsegmail.com,Asia,Monaco,8153,-24%,1.88,true,455,Technology,6,Spark Cloud,14876.0,+52 617-811-3537,not data yet,false,4,3134950771.7057147,38%,extra,84,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,14
false,2106065.591666667,210606.55916666667,5.69M,5692069.166666666,omnilinkage@falsegmail.com,Europa,Germany,55,-27%,1.77,false,456,Hospitality,7,Omni Linkage,149.0,+355 363-135-7327,Sachsen,true,4,1593779.3666666665,28%,medium,98,,14
false,18214.986666666664,1821.4986666666664,56.92K,56921.83333333333,kineticumbra@falsegmail.com,América,Argentina,1,13%,4.08,true,457,Construction,9,Kinetic Umbra,3.0,+54 814-703-8327,Tierra del Fuego,false,2,11953.585,21%,micro,36,,4
false,200300552.0,18209141.09090909,500.75M,500751380.0,crestbuffer@falsegmail.com,América,Suriname,890,-14%,2.3,false,458,Transportation,13,Crest Buffer,3141.0,+255 713-380-5330,Kronobergs Lan,false,6,80120220.8,16%,large,52,,4
false,15489322.041666668,1191486.310897436,61.96M,61957288.16666667,ecocloud@falsegmail.com,África,Western Sahara,151,28%,4.78,true,459,Agriculture,13,Eco Cloud,710.0,+966 285-889-2481,Karachaeva-Cherkesskaya Respublica,true,12,26641633.91166667,43%,medium,65,,5
false,5022089.424,358720.6731428571,22.83M,22827679.2,ignitemind@falsegmail.com,Europa,Svalbard and Jan Mayen,114,8%,5.15,false,460,Education,13,Ignite Mind,484.0,+66 261-669-8443,Schaffhausen,false,7,7989687.72,35%,medium,78,,6
false,35958.195,2996.51625,171.23K,171229.5,softpureenergy@falsegmail.com,América,Canada,9,31%,3.02,true,461,Food & Beverage,12,Soft Pure Energy,15.0,+855 20-929-3443,New Brunswick,true,8,34245.9,20%,micro,48,,4
true,772748654876.835,59442204221.295,1.98T,1981406807376.5,omnisoft@falsegmail.com,América,United States of America,140469,-2%,3.69,true,462,Aerospace,5,Omni Soft,431001.0,+20 364-850-4333,Idaho,true,5,614236110286.715,31%,global,65,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,13
false,76081.5,8453.5,152.16K,152163.0,clearjunction@falsegmail.com,Australia y Oceanía,Vanuatu,9,31%,3.24,true,463,Education,11,Clear Junction,44.0,+58 151-818-7998,Anzoategui,false,3,54778.68,36%,micro,33,,3
true,2935453632.96375,326161514.77375,9.47B,9469205267.625,northfusion@falsegmail.com,Europa,Luxembourg,11863,-28%,1.38,false,464,Healthcare,7,North Fusion,16777.0,+230 792-393-1501,Litva,true,5,1609764895.49625,17%,extra,98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,14
true,5295.335999999999,481.3941818181818,23.02K,23023.2,lucidmind@falsegmail.com,África,Réunion,3,8%,3.52,true,465,Telecommunications,13,Lucid Mind,5.0,+1 784 785-267-9538,La Romana,true,10,3223.248,14%,micro,65,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,5
true,5100135.516,510013.5516,18.21M,18214769.7,newunion@falsegmail.com,Europa,Svalbard and Jan Mayen,243,18%,4.08,true,466,Retail,4,New Union,547.0,+66 738-186-7824,Vaud,false,3,4553692.425,25%,medium,36,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,9
true,92693604.85199998,7130277.296307691,343.31M,343309647.59999996,softbrighthorizon@falsegmail.com,América,Brazil,746,17%,1.06,true,467,Transportation,12,Soft Bright Horizon,952.0,+267 398-187-9763,Bahia,true,11,82394315.424,24%,large,72,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,6
true,1711036244.3611112,190115138.26234567,4.89B,4888674983.888889,sparkgoldenbridge@falsegmail.com,América,Colombia,7693,-36%,2.63,true,468,Construction,7,Spark Golden Bridge,34983.0,+235 758-138-7671,Distrito Capital,true,1,1759922994.2,36%,extra,91,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,13
true,65234.00000000001,6523.400000000001,271.81K,271808.3333333334,glowideas@falsegmail.com,Australia y Oceanía,Papua New Guinea,10,24%,5.12,false,469,Finance,13,Glow Ideas,43.0,+351 571-743-2299,Los Santos,true,6,116877.58333333336,43%,micro,39,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,3
true,617502187816.986,51458515651.4155,1.51T,1506102897114.6,upliftspot@falsegmail.com,Europa,Germany,171362,11%,4.91,true,470,Real Estate,4,Uplift Spot,533429.0,+355 93-995-6580,Baden-Württemberg,false,1,587380129874.6941,39%,global,28,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,7
false,121952.57142857143,8710.897959183674,265.11K,265114.28571428574,omniurbanedge@falsegmail.com,América,Venezuela,10,48%,5.35,true,471,Real Estate,10,Omni Urban Edge,11.0,+84 371-230-7294,Dong Bang Song Hong,false,9,55674.00000000001,21%,micro,80,,8
true,520878.6666666666,47352.60606060606,3.47M,3472524.4444444445,zenithaxis@falsegmail.com,Europa,Svalbard and Jan Mayen,38,18%,2.47,true,472,Real Estate,8,Zenith Axis,148.0,+66 578-347-8711,Solothurn,false,5,1562636.0,45%,small,56,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,7
true,93341.25,9334.125,311.14K,311137.5,deepinnovation@falsegmail.com,Europa,Germany,6,20%,1.85,true,473,Manufacturing,12,Deep Innovation,10.0,+355 788-868-2836,Bayern,false,9,68450.25,22%,micro,48,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,4
true,97951454931.66,9795145493.166,296.82B,296822590702.0,stridesolarflare@falsegmail.com,América,Argentina,236770,-5%,4.57,true,474,Automotive,5,Stride Solar Flare,1058028.0,+54 782-439-2931,Distrito Federal,false,1,62332744047.42,21%,global,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,10
true,2099673.5999999996,190879.41818181815,5.83M,5832426.666666666,mergevault@falsegmail.com,Asia,Afghanistan,64,20%,5.11,true,475,Retail,13,Merge Vault,258.0,+93 935-569-2813,Afghanistan,true,10,1399782.4,24%,small,104,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,8
false,242505279847.39288,26945031094.154766,591.48B,591476292310.7144,safeinfiniteloop@falsegmail.com,América,Colombia,73455,25%,4.27,true,476,Finance,7,Safe Infinite Loop,234818.0,+235 767-155-6745,Quindío,false,4,248420042770.50003,42%,global,56,,8
true,725698.5,60474.875,1.45M,1451397.0,openxenon@falsegmail.com,América,Argentina,18,-38%,1.15,false,477,Construction,4,Open Xenon,74.0,+54 759-893-8244,La Rioja,true,2,362849.25,25%,small,48,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,12
true,174633.25000000003,17463.325000000004,759.28K,759275.0000000001,westdistribution@falsegmail.com,Australia y Oceanía,French Polynesia,11,8%,5.19,false,478,Hospitality,5,West Distribution,55.0,+00 340-369-6763,Lambayeque,true,4,98705.75000000001,13%,small,65,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,13
false,2101978030.464,150141287.8902857,6.57B,6568681345.2,crestpillar@falsegmail.com,Asia,Macao,9386,40%,5.16,false,479,Energy,6,Crest Pillar,21641.0,+373 400-772-7010,Capari,false,4,1313736269.04,20%,extra,36,,6
false,1943569703.4933333,149505361.80717948,8.45B,8450303058.666667,driftsoft@falsegmail.com,Europa,Luxembourg,12664,32%,4.81,false,480,Agriculture,12,Drift Soft,33468.0,+230 152-229-8917,Litva,false,9,3802636376.4,45%,extra,84,,7
true,2249208026.4319997,204473456.9483636,5.49B,5485873235.2,altitudeglide@falsegmail.com,Australia y Oceanía,Vanuatu,9146,0%,1.13,true,481,Nonprofit,6,Altitude Glide,30313.0,+58 391-784-5249,Portuguesa,false,4,2084631829.3760002,38%,extra,66,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,11
false,642538316815.46,58412574255.950905,3.78T,3779637157738.0,risecatalyst@falsegmail.com,Europa,Svalbard and Jan Mayen,369746,12%,4.29,false,482,Food & Beverage,9,Rise Catalyst,1453109.0,+66 963-734-9705,Graubünden,true,3,1700836720982.1,45%,global,90,,10
true,689640423034.1488,49260030216.724915,2.03T,2028354185394.5554,horizonbeacon@falsegmail.com,Australia y Oceanía,Papua New Guinea,406607,-21%,1.69,true,483,Logistics,7,Horizon Beacon,1956328.0,+351 348-546-7801,San Blas,false,5,567939171910.4756,28%,global,98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,14
true,15913656.72,1591365.672,66.31M,66306903.0,onebread@falsegmail.com,América,Suriname,247,17%,4.19,true,484,Aerospace,7,One Bread,904.0,+255 747-108-4038,Gavleborgs Lan,true,5,21218208.96,32%,medium,63,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,9
true,647556.0,71950.66666666667,1.62M,1618890.0,vortexsystems@falsegmail.com,África,Uganda,20,23%,2.1,false,485,Finance,5,Vortex Systems,42.0,+998 92-230-8272,Colonia,false,4,210455.7,13%,small,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,4
false,438880535597.25,31348609685.517857,975.29B,975290079105.0,newassociates@falsegmail.com,Asia,Monaco,55557,47%,4.56,false,486,Hospitality,10,New Associates,242557.0,+52 123-584-4772,not data yet,true,10,390116031642.0,40%,global,50,,5
false,3547840.5120000006,322530.9556363637,12.23M,12233932.8,momentumsilentecho@falsegmail.com,África,Western Sahara,64,4%,5.43,false,487,Real Estate,13,Momentum Silent Echo,146.0,+966 86-857-7777,Mordoviya,true,5,4281876.48,35%,medium,65,,5
false,2524037551.254,252403755.1254,5.49B,5487038154.900001,brightenterprise@falsegmail.com,América,Suriname,6141,16%,1.75,false,488,Healthcare,4,Bright Enterprise,20586.0,+255 76-889-8000,Vastmanlands Lan,true,4,877926104.784,16%,extra,28,,7
false,762845.896,69349.6269090909,4.01M,4014978.4,thequantum@falsegmail.com,América,Suriname,68,22%,3.15,false,489,Automotive,3,The Quantum,168.0,+255 406-655-4366,Uppsala Lan,false,2,722696.1120000001,18%,small,33,,11
false,1323490.1333333335,120317.28484848487,8.82M,8823267.555555556,glowvault@falsegmail.com,América,Mexico,52,4%,5.24,false,490,Automotive,7,Glow Vault,56.0,+262 353-902-6821,Luxembourg,true,4,3176376.32,36%,medium,91,,13
true,8740646.4,971182.9333333333,21.85M,21851616.0,neowavelength@falsegmail.com,América,Brazil,84,34%,4.72,false,491,Manufacturing,5,Neo Wavelength,293.0,+267 648-939-3394,Paraiba,true,5,3714774.72,17%,medium,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,4
false,20702763.6,1592520.276923077,138.02M,138018424.0,ignitecore@falsegmail.com,Australia y Oceanía,Vanuatu,464,25%,2.15,false,492,Education,5,Ignite Core,1504.0,+58 943-390-4991,Bolívar,true,5,24843316.32,18%,large,20,,4
true,107405.515,7671.8225,233.49K,233490.25,pinnacletrack@falsegmail.com,Europa,Germany,7,49%,2.75,true,493,Legal Services,11,Pinnacle Track,27.0,+355 140-490-5545,Schleswig-Holstein,true,13,81721.5875,35%,micro,88,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,8
false,43612200.423,3634350.03525,132.16M,132158183.1,fluxhappyvalley@falsegmail.com,África,Réunion,633,5%,5.24,true,494,Technology,9,Flux Happy Valley,1294.0,+1 784 716-224-3744,Santiago Rodríguez,true,2,38325873.099,29%,large,81,,9
true,6576142.03125,597831.09375,19.93M,19927703.125,nexussilverline@falsegmail.com,Australia y Oceanía,French Polynesia,125,9%,1.75,false,495,Nonprofit,7,Nexus Silver Line,596.0,+00 928-798-6545,Callao,true,5,2789878.4375,14%,medium,49,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,7
false,47869850915.4,5318872323.933333,116.76B,116755733940.0,driftcloud@falsegmail.com,Europa,Latvia,33474,37%,5.12,true,496,Energy,12,Drift Cloud,122065.0,+223 138-530-9813,Latviya,true,7,24518704127.4,21%,global,84,,7
false,1227581775146.86,122758177514.686,3.51T,3507376500419.6,openmeat@falsegmail.com,Europa,Germany,370079,21%,4.54,false,497,Telecommunications,4,Open Meat,806697.0,+355 786-672-1342,Bremen,false,1,1052212950125.88,30%,global,20,,5
false,94476.8825,7267.4525,363.37K,363372.625,questsilverline@falsegmail.com,Australia y Oceanía,Vanuatu,11,28%,3.78,true,498,Finance,3,Quest Silver Line,50.0,+58 934-980-6718,Cojedes,true,3,54505.89375,15%,micro,39,,13
true,131215279.60444443,10934606.633703703,298.22M,298216544.5555555,keenlogistics@falsegmail.com,Asia,Afghanistan,673,-17%,2.51,true,499,Agriculture,8,Keen Logistics,1788.0,+93 30-320-1733,Afghanistan,false,3,47714647.12888888,16%,large,104,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,13
false,6560.814,596.4376363636364,34.53K,34530.6,ismind@falsegmail.com,América,United States of America,1,34%,5.34,false,500,Manufacturing,3,Is Mind,1.0,+20 52-984-7975,Marshall Islands,true,5,4488.978,13%,micro,36,,12
